Date,Capital Value,Fund Code,Fund Type
2020-02-27,184.02845554259468,270006,Strategy Fund
2020-02-27,164.37024611658637,377010,Strategy Fund
2020-02-27,193.42360570020196,519008,Strategy Fund
2020-02-28,126.55619513032966,Shanghai Composite,Index
2020-02-28,131.74192318051564,040001,Mutual Fund
2020-02-28,136.97081832138846,050001,Mutual Fund
2020-02-28,310.9835776005994,070002,Mutual Fund
2020-02-28,398.2773337823389,110011,Mutual Fund
2020-02-28,336.3185552645203,161005,Mutual Fund
2020-02-28,329.10116289144366,163402,Mutual Fund
2020-02-28,231.73863094406127,202002,Mutual Fund
2020-02-28,316.7769083232963,260116,Mutual Fund
2020-02-28,162.4217644039851,270006,Mutual Fund
2020-02-28,172.4983806512892,377010,Mutual Fund
2020-02-28,153.9904613408161,040001,Strategy Fund
2020-02-28,145.6663573076934,050001,Strategy Fund
2020-02-28,204.5863122927814,070002,Strategy Fund
2020-02-28,221.3388850133052,110011,Strategy Fund
2020-02-28,211.79320942949204,161005,Strategy Fund
2020-02-28,159.77532778125658,163402,Strategy Fund
2020-02-28,185.07797682941043,202002,Strategy Fund
2020-02-28,182.1794228696712,260116,Strategy Fund
2020-02-28,176.6688108398007,270006,Strategy Fund
2020-02-28,157.2434635074995,377010,Strategy Fund
2020-02-28,185.90722892890815,519008,Strategy Fund
2020-03-02,130.54271527693504,Shanghai Composite,Index
2020-03-02,134.2054971439913,040001,Mutual Fund
2020-03-02,140.9429720527087,050001,Mutual Fund
2020-03-02,317.2343475103715,070002,Mutual Fund
2020-03-02,408.23426712689735,110011,Mutual Fund
2020-03-02,346.40811192245593,161005,Mutual Fund
2020-03-02,339.7311304528373,163402,Mutual Fund
2020-03-02,237.5552705807572,202002,Mutual Fund
2020-03-02,327.3255793704621,260116,Mutual Fund
2020-03-02,167.716713923555,270006,Mutual Fund
2020-03-02,179.5363145818618,377010,Mutual Fund
2020-03-02,159.57060465596612,040001,Strategy Fund
2020-03-02,150.44241534706512,050001,Strategy Fund
2020-03-02,211.1108821685734,070002,Strategy Fund
2020-03-02,227.7663992993388,110011,Strategy Fund
2020-03-02,219.23434080224862,161005,Strategy Fund
2020-03-02,165.52284350070138,163402,Strategy Fund
2020-03-02,190.19324472968182,202002,Strategy Fund
2020-03-02,188.48458960421445,260116,Strategy Fund
2020-03-02,181.67537497832515,270006,Strategy Fund
2020-03-02,162.72725947606318,377010,Strategy Fund
2020-03-02,191.22267794002653,519008,Strategy Fund
2020-03-03,131.5087313699844,Shanghai Composite,Index
2020-03-03,135.09125342514162,040001,Mutual Fund
2020-03-03,141.64768691297226,050001,Mutual Fund
2020-03-03,321.29494715850416,070002,Mutual Fund
2020-03-03,413.9903702933866,110011,Mutual Fund
2020-03-03,349.664348174527,161005,Mutual Fund
2020-03-03,340.172780922426,163402,Mutual Fund
2020-03-03,240.07335644891316,202002,Mutual Fund
2020-03-03,327.62017239189544,260116,Mutual Fund
2020-03-03,169.20939267747463,270006,Mutual Fund
2020-03-03,179.5901754762363,377010,Mutual Fund
2020-03-03,160.5605902743984,040001,Strategy Fund
2020-03-03,152.00211567752044,050001,Strategy Fund
2020-03-03,214.29811747874132,070002,Strategy Fund
2020-03-03,231.02764520725967,110011,Strategy Fund
2020-03-03,221.25502728681562,161005,Strategy Fund
2020-03-03,166.75328979166025,163402,Strategy Fund
2020-03-03,193.4372306610836,202002,Strategy Fund
2020-03-03,190.54809525693915,260116,Strategy Fund
2020-03-03,183.89076319704984,270006,Strategy Fund
2020-03-03,164.27410434237578,377010,Strategy Fund
2020-03-03,194.01981776919834,519008,Strategy Fund
2020-03-04,132.33723637761528,Shanghai Composite,Index
2020-03-04,135.96934657240502,040001,Mutual Fund
2020-03-04,141.7893345998852,050001,Mutual Fund
2020-03-04,320.97365221134567,070002,Mutual Fund
2020-03-04,416.76410577435223,110011,Mutual Fund
2020-03-04,351.55253565466944,161005,Mutual Fund
2020-03-04,344.2888715715874,163402,Mutual Fund
2020-03-04,237.04843215765686,202002,Mutual Fund
2020-03-04,329.32379728833337,260116,Mutual Fund
2020-03-04,169.58165334136507,270006,Mutual Fund
2020-03-04,181.6734215117607,377010,Mutual Fund
2020-03-04,161.20295334362834,040001,Strategy Fund
2020-03-04,151.88519771727005,050001,Strategy Fund
2020-03-04,214.21681158362503,070002,Strategy Fund
2020-03-04,233.37234876531997,110011,Strategy Fund
2020-03-04,221.94323028101627,161005,Strategy Fund
2020-03-04,167.52760852266263,163402,Strategy Fund
2020-03-04,192.99432150779273,202002,Strategy Fund
2020-03-04,190.96952057170085,260116,Strategy Fund
2020-03-04,184.1985684802737,270006,Strategy Fund
2020-03-04,163.88897317646013,377010,Strategy Fund
2020-03-04,194.48566695599473,519008,Strategy Fund
2020-03-05,134.97074738152983,Shanghai Composite,Index
2020-03-05,137.72335114318903,040001,Mutual Fund
2020-03-05,143.06543861128415,050001,Mutual Fund
2020-03-05,323.6056361594787,070002,Mutual Fund
2020-03-05,430.26726280144135,110011,Mutual Fund
2020-03-05,356.68520267522763,161005,Mutual Fund
2020-03-05,348.17933582034635,163402,Mutual Fund
2020-03-05,239.03963898778122,202002,Mutual Fund
2020-03-05,336.0749351327442,260116,Mutual Fund
2020-03-05,173.93990183223815,270006,Mutual Fund
2020-03-05,183.78083320129716,377010,Mutual Fund
2020-03-05,163.74121083398651,040001,Strategy Fund
2020-03-05,154.03174130901348,050001,Strategy Fund
2020-03-05,217.2861772859759,070002,Strategy Fund
2020-03-05,238.508484995491,110011,Strategy Fund
2020-03-05,225.49930680625553,161005,Strategy Fund
2020-03-05,170.303658503928,163402,Strategy Fund
2020-03-05,195.58036075869757,202002,Strategy Fund
2020-03-05,194.01650248163685,260116,Strategy Fund
2020-03-05,187.36873651480644,270006,Strategy Fund
2020-03-05,165.84807307210843,377010,Strategy Fund
2020-03-05,197.86254235720205,519008,Strategy Fund
2020-03-06,133.33760133821332,Shanghai Composite,Index
2020-03-06,136.66288133938647,040001,Mutual Fund
2020-03-06,142.20704597961645,050001,Mutual Fund
2020-03-06,323.37911221416704,070002,Mutual Fund
2020-03-06,423.038772786377,110011,Mutual Fund
2020-03-06,352.72599692553257,161005,Mutual Fund
2020-03-06,345.18499353229134,163402,Mutual Fund
2020-03-06,238.5137517820081,202002,Mutual Fund
2020-03-06,331.10102609277953,260116,Mutual Fund
2020-03-06,171.85262301025128,270006,Mutual Fund
2020-03-06,180.2338631205121,377010,Mutual Fund
2020-03-06,161.4015202286991,040001,Strategy Fund
2020-03-06,152.0803924240199,050001,Strategy Fund
2020-03-06,215.36211613742574,070002,Strategy Fund
2020-03-06,236.27355617844498,110011,Strategy Fund
2020-03-06,222.62334627487004,161005,Strategy Fund
2020-03-06,168.09106505483177,163402,Strategy Fund
2020-03-06,193.82823483423672,202002,Strategy Fund
2020-03-06,192.07718146765572,260116,Strategy Fund
2020-03-06,185.0932997993143,270006,Strategy Fund
2020-03-06,163.54936052255934,377010,Strategy Fund
2020-03-06,196.08241526113616,519008,Strategy Fund
2020-03-09,129.3241395379331,Shanghai Composite,Index
2020-03-09,132.61766005174064,040001,Mutual Fund
2020-03-09,137.22979937032986,050001,Mutual Fund
2020-03-09,313.41903555797074,070002,Mutual Fund
2020-03-09,410.6437367437362,110011,Mutual Fund
2020-03-09,338.61695704851127,161005,Mutual Fund
2020-03-09,333.10351875866115,163402,Mutual Fund
2020-03-09,231.66840710586447,202002,Mutual Fund
2020-03-09,320.2740225395457,260116,Mutual Fund
2020-03-09,166.16430118861197,270006,Mutual Fund
2020-03-09,173.29485939037238,377010,Mutual Fund
2020-03-09,155.5754713669063,040001,Strategy Fund
2020-03-09,145.5256380772955,050001,Strategy Fund
2020-03-09,207.02535357925228,070002,Strategy Fund
2020-03-09,228.40210881908445,110011,Strategy Fund
2020-03-09,213.74204865635375,161005,Strategy Fund
2020-03-09,161.72393149640058,163402,Strategy Fund
2020-03-09,185.6328162939186,202002,Strategy Fund
2020-03-09,185.03244578420885,260116,Strategy Fund
2020-03-09,177.8615874607188,270006,Strategy Fund
2020-03-09,156.28860940802844,377010,Strategy Fund
2020-03-09,189.0459365361399,519008,Strategy Fund
2020-03-10,131.67783887752347,Shanghai Composite,Index
2020-03-10,134.72628084656333,040001,Mutual Fund
2020-03-10,139.93322641792537,050001,Mutual Fund
2020-03-10,318.5277658375656,070002,Mutual Fund
2020-03-10,417.3782940263335,110011,Mutual Fund
2020-03-10,345.5586046680057,161005,Mutual Fund
2020-03-10,339.1993131519447,163402,Mutual Fund
2020-03-10,235.8847721151912,202002,Mutual Fund
2020-03-10,327.127886621892,260116,Mutual Fund
2020-03-10,168.78969714739205,270006,Mutual Fund
2020-03-10,177.05535783914348,377010,Mutual Fund
2020-03-10,158.69824461520813,040001,Strategy Fund
2020-03-10,149.49877235028967,050001,Strategy Fund
2020-03-10,212.18683378822848,070002,Strategy Fund
2020-03-10,232.55507124070292,110011,Strategy Fund
2020-03-10,219.04816780877346,161005,Strategy Fund
2020-03-10,165.23162939534342,163402,Strategy Fund
2020-03-10,190.29197280773744,202002,Strategy Fund
2020-03-10,189.3627545154063,260116,Strategy Fund
2020-03-10,182.23034658438297,270006,Strategy Fund
2020-03-10,160.77504294377704,377010,Strategy Fund
2020-03-10,193.01398194291164,519008,Strategy Fund
2020-03-11,130.44006719207476,Shanghai Composite,Index
2020-03-11,132.96136656747336,040001,Mutual Fund
2020-03-11,138.3659742820446,050001,Mutual Fund
2020-03-11,313.3357632544133,070002,Mutual Fund
2020-03-11,413.9557920153175,110011,Mutual Fund
2020-03-11,339.96055527238406,161005,Mutual Fund
2020-03-11,336.04475953963157,163402,Mutual Fund
2020-03-11,232.01626185250203,202002,Mutual Fund
2020-03-11,322.94064967313176,260116,Mutual Fund
2020-03-11,166.61231005419071,270006,Mutual Fund
2020-03-11,174.77134372301853,377010,Mutual Fund
2020-03-11,156.6331200871819,040001,Strategy Fund
2020-03-11,147.0668523275503,050001,Strategy Fund
2020-03-11,209.2574408620252,070002,Strategy Fund
2020-03-11,231.38153021085205,110011,Strategy Fund
2020-03-11,216.37441612872232,161005,Strategy Fund
2020-03-11,163.29739186065578,163402,Strategy Fund
2020-03-11,187.1293197980685,202002,Strategy Fund
2020-03-11,187.0504056826392,260116,Strategy Fund
2020-03-11,179.68226667788582,270006,Strategy Fund
2020-03-11,158.00372582446192,377010,Strategy Fund
2020-03-11,190.5014955673824,519008,Strategy Fund
2020-03-12,128.45737817075522,Shanghai Composite,Index
2020-03-12,130.14258559624292,040001,Mutual Fund
2020-03-12,135.80620375782678,050001,Mutual Fund
2020-03-12,307.3823837525794,070002,Mutual Fund
2020-03-12,404.60039111577134,110011,Mutual Fund
2020-03-12,331.8694940569013,161005,Mutual Fund
2020-03-12,330.73525233890535,163402,Mutual Fund
2020-03-12,227.5847512511193,202002,Mutual Fund
2020-03-12,316.19119009496325,260116,Mutual Fund
2020-03-12,163.3133863151177,270006,Mutual Fund
2020-03-12,171.45068819228115,377010,Mutual Fund
2020-03-12,153.90081900586182,040001,Strategy Fund
2020-03-12,144.82607964426154,050001,Strategy Fund
2020-03-12,205.31334733439738,070002,Strategy Fund
2020-03-12,226.01434233591155,110011,Strategy Fund
2020-03-12,212.57696581251523,161005,Strategy Fund
2020-03-12,160.31352618271782,163402,Strategy Fund
2020-03-12,183.65546059176555,202002,Strategy Fund
2020-03-12,183.68556106426234,260116,Strategy Fund
2020-03-12,176.86453719982558,270006,Strategy Fund
2020-03-12,155.64112578429078,377010,Strategy Fund
2020-03-12,186.90208908452877,519008,Strategy Fund
2020-03-13,126.87735241925495,Shanghai Composite,Index
2020-03-13,128.9062310330786,040001,Mutual Fund
2020-03-13,135.10001149828608,050001,Mutual Fund
2020-03-13,305.63030416518967,070002,Mutual Fund
2020-03-13,398.4100051317001,110011,Mutual Fund
2020-03-13,327.4888167353502,161005,Mutual Fund
2020-03-13,328.0893703201941,163402,Mutual Fund
2020-03-13,226.24200121873764,202002,Mutual Fund
2020-03-13,310.12031924513997,260116,Mutual Fund
2020-03-13,161.38628835659932,270006,Mutual Fund
2020-03-13,169.80476158563525,377010,Mutual Fund
2020-03-13,152.24116107875298,040001,Strategy Fund
2020-03-13,143.65871130188174,050001,Strategy Fund
2020-03-13,203.3546792481258,070002,Strategy Fund
2020-03-13,223.0372348028264,110011,Strategy Fund
2020-03-13,210.52818280325175,161005,Strategy Fund
2020-03-13,158.55622634860126,163402,Strategy Fund
2020-03-13,182.22518601508673,202002,Strategy Fund
2020-03-13,181.55080963664668,260116,Strategy Fund
2020-03-13,175.17056657816372,270006,Strategy Fund
2020-03-13,154.7540495510858,377010,Strategy Fund
2020-03-13,184.62914610725895,519008,Strategy Fund
2020-03-16,122.56352243700026,Shanghai Composite,Index
2020-03-16,123.8015442841687,040001,Mutual Fund
2020-03-16,129.6960110383546,050001,Mutual Fund
2020-03-16,292.4270750252535,070002,Mutual Fund
2020-03-16,382.1150359218135,110011,Mutual Fund
2020-03-16,310.1974072117237,161005,Mutual Fund
2020-03-16,313.48939334094547,163402,Mutual Fund
2020-03-16,215.56337876121324,202002,Mutual Fund
2020-03-16,296.0098447194861,260116,Mutual Fund
2020-03-16,153.80113280383915,270006,Mutual Fund
2020-03-16,162.16354731428163,377010,Mutual Fund
2020-03-16,146.1452007418744,040001,Strategy Fund
2020-03-16,137.28913945877977,050001,Strategy Fund
2020-03-16,194.55689932258124,070002,Strategy Fund
2020-03-16,214.70674829495914,110011,Strategy Fund
2020-03-16,201.47459047439332,161005,Strategy Fund
2020-03-16,152.21227076596557,163402,Strategy Fund
2020-03-16,174.36296927945105,202002,Strategy Fund
2020-03-16,174.15446257096966,260116,Strategy Fund
2020-03-16,167.77706725534685,270006,Strategy Fund
2020-03-16,147.70242676909254,377010,Strategy Fund
2020-03-16,177.20849717871405,519008,Strategy Fund
2020-03-17,122.14680646071447,Shanghai Composite,Index
2020-03-17,123.45489996017302,040001,Mutual Fund
2020-03-17,130.1240078747812,050001,Mutual Fund
2020-03-17,292.1054052427257,070002,Mutual Fund
2020-03-17,381.65649787870734,110011,Mutual Fund
2020-03-17,311.3451376184071,161005,Mutual Fund
2020-03-17,311.42036334489524,163402,Mutual Fund
2020-03-17,215.08913932793857,202002,Mutual Fund
2020-03-17,290.7408694834793,260116,Mutual Fund
2020-03-17,152.50920328828693,270006,Mutual Fund
2020-03-17,161.80678751019025,377010,Mutual Fund
2020-03-17,146.22511782059544,040001,Strategy Fund
2020-03-17,137.65243547300759,050001,Strategy Fund
2020-03-17,195.1728627926076,070002,Strategy Fund
2020-03-17,214.44906685235964,110011,Strategy Fund
2020-03-17,201.68181167257094,161005,Strategy Fund
2020-03-17,152.15874868632312,163402,Strategy Fund
2020-03-17,175.14241837756356,202002,Strategy Fund
2020-03-17,174.26822869406064,260116,Strategy Fund
2020-03-17,168.18352149108395,270006,Strategy Fund
2020-03-17,148.25962353080203,377010,Strategy Fund
2020-03-17,177.5089281790341,519008,Strategy Fund
2020-03-18,119.91151990248339,Shanghai Composite,Index
2020-03-18,122.40553331051156,040001,Mutual Fund
2020-03-18,129.26518942280765,050001,Mutual Fund
2020-03-18,289.9146147034053,070002,Mutual Fund
2020-03-18,374.82484656667845,110011,Mutual Fund
2020-03-18,306.7683640954165,161005,Mutual Fund
2020-03-18,306.15735920436646,163402,Mutual Fund
2020-03-18,213.60502426657578,202002,Mutual Fund
2020-03-18,285.6819783544667,260116,Mutual Fund
2020-03-18,149.47427014285003,270006,Mutual Fund
2020-03-18,159.2826016250313,377010,Mutual Fund
2020-03-18,143.69019065477687,040001,Strategy Fund
2020-03-18,135.49790142409378,050001,Strategy Fund
2020-03-18,192.28533207670625,070002,Strategy Fund
2020-03-18,211.357980689189,110011,Strategy Fund
2020-03-18,198.48781481168382,161005,Strategy Fund
2020-03-18,149.76647807457988,163402,Strategy Fund
2020-03-18,172.7846834900425,202002,Strategy Fund
2020-03-18,171.5891038244584,260116,Strategy Fund
2020-03-18,165.3730142426356,270006,Strategy Fund
2020-03-18,145.8552492391578,377010,Strategy Fund
2020-03-18,174.80716161658083,519008,Strategy Fund
2020-03-19,118.73638700743905,Shanghai Composite,Index
2020-03-19,122.93187710374676,040001,Mutual Fund
2020-03-19,129.40738113117274,050001,Mutual Fund
2020-03-19,288.5810074757696,070002,Mutual Fund
2020-03-19,362.45562662997804,110011,Mutual Fund
2020-03-19,305.2345222749394,161005,Mutual Fund
2020-03-19,306.70844245093434,163402,Mutual Fund
2020-03-19,213.092372208336,202002,Mutual Fund
2020-03-19,283.48222712113727,260116,Mutual Fund
2020-03-19,146.84352298833588,270006,Mutual Fund
2020-03-19,158.13576689333107,377010,Mutual Fund
2020-03-19,142.28389978992809,040001,Strategy Fund
2020-03-19,135.3663779167564,050001,Strategy Fund
2020-03-19,192.58663515456158,070002,Strategy Fund
2020-03-19,209.6622100920573,110011,Strategy Fund
2020-03-19,197.6768596886112,161005,Strategy Fund
2020-03-19,148.64204324660184,163402,Strategy Fund
2020-03-19,173.18885746579946,202002,Strategy Fund
2020-03-19,171.207546632835,260116,Strategy Fund
2020-03-19,164.7781139525607,270006,Strategy Fund
2020-03-19,145.74692010409015,377010,Strategy Fund
2020-03-19,174.33415692282952,519008,Strategy Fund
2020-03-20,120.64804283825883,Shanghai Composite,Index
2020-03-20,124.86190757427558,040001,Mutual Fund
2020-03-20,131.11555856210424,050001,Mutual Fund
2020-03-20,293.2848778976246,070002,Mutual Fund
2020-03-20,374.0179611194743,110011,Mutual Fund
2020-03-20,311.70549414716817,161005,Mutual Fund
2020-03-20,312.04516934958065,163402,Mutual Fund
2020-03-20,216.69363329865686,202002,Mutual Fund
2020-03-20,290.8527650262869,260116,Mutual Fund
2020-03-20,150.25029272166526,270006,Mutual Fund
2020-03-20,160.28641332308035,377010,Mutual Fund
2020-03-20,144.90012608315962,040001,Strategy Fund
2020-03-20,137.38938598823603,050001,Strategy Fund
2020-03-20,196.3491956864068,070002,Strategy Fund
2020-03-20,215.20780711003655,110011,Strategy Fund
2020-03-20,201.25185049154393,161005,Strategy Fund
2020-03-20,151.37596673708336,163402,Strategy Fund
2020-03-20,176.21636213222072,202002,Strategy Fund
2020-03-20,174.5153178899385,260116,Strategy Fund
2020-03-20,167.8259335002152,270006,Strategy Fund
2020-03-20,147.60389781422808,377010,Strategy Fund
2020-03-20,178.1716077024352,519008,Strategy Fund
2020-03-23,116.89588870598897,Shanghai Composite,Index
2020-03-23,120.81638176886906,040001,Mutual Fund
2020-03-23,127.56232692507122,050001,Mutual Fund
2020-03-23,284.28103214616755,070002,Mutual Fund
2020-03-23,363.05923485867373,110011,Mutual Fund
2020-03-23,300.4529258084554,161005,Mutual Fund
2020-03-23,302.49658716748354,163402,Mutual Fund
2020-03-23,211.31963119285015,202002,Mutual Fund
2020-03-23,283.3778489651113,260116,Mutual Fund
2020-03-23,145.53243353020497,270006,Mutual Fund
2020-03-23,153.24983977819713,377010,Mutual Fund
